timestamp,open,high,low,close,volume
2020-01-01 00:00:00,100.04967141530112,100.21029900200807,99.96391650381099,100.1470179162173,385
2020-01-01 00:01:00,100.035844985184,100.0873545824051,99.86244387529,99.85168342637274,770
2020-01-01 00:02:00,100.10061383899408,100.13651761171681,99.6155629568283,99.88720136999703,740
2020-01-01 00:03:00,100.25291682463488,100.30005481358435,99.86252290164498,99.98841255756957,785
2020-01-01 00:04:00,100.22950148716254,100.52093616775856,100.08820607089378,100.16567706741986,497
2020-01-01 00:05:00,100.20608779146762,100.23191887938212,99.92411690664538,100.11911322608455,785
2020-01-01 00:06:00,100.36400907301837,100.53247251050038,100.16184601159362,100.46297421661296,526
2020-01-01 00:07:00,100.44075254593365,100.81735239689077,100.19576995777008,100.46822429490761,460
2020-01-01 00:08:00,100.39380510734016,100.54097919059785,100.2162220116448,100.35739931188786,142
2020-01-01 00:09:00,100.44806111169876,100.82971515028883,100.30839560243359,100.4552403118529,393
2020-01-01 00:10:00,100.40171934241751,100.77445286152104,100.0643378217218,100.42011705623021,444
2020-01-01 00:11:00,100.35514636706048,100.4780599333771,99.96587545951742,100.29797530768609,911
2020-01-01 00:12:00,100.37934259421709,100.74375368426347,99.94236403284341,100.42221163222621,720
2020-01-01 00:13:00,100.1880145697513,100.56190288888736,100.11034958609221,100.39064385505289,341
2020-01-01 00:14:00,100.0155227865,100.21424974933352,99.60409502467738,99.84732927028598,154
2020-01-01 00:15:00,99.9592940335759,100.06450427544667,99.83189362133737,99.88318604404931,666
2020-01-01 00:16:00,99.85801092154246,100.11864632498839,99.64434272658744,99.961034973112,945
2020-01-01 00:17:00,99.88943565480199,100.35013444880208,99.43871381187736,99.97562402356141,827
2020-01-01 00:18:00,99.79863324724987,100.1184416134659,99.57138144675856,99.82771203156904,541
2020-01-01 00:19:00,99.65740287711634,99.74386412592997,99.55887111009419,99.6087504272555,206
2020-01-01 00:20:00,99.8039677540085,100.14534621637526,99.72403342638994,100.05141453072716,412
2020-01-01 00:21:00,99.78139012395984,99.99499163760076,99.54489824063377,99.73395007263593,283
2020-01-01 00:22:00,99.78814294442864,100.08390734310633,99.40680673244036,99.81995026022572,229
2020-01-01 00:23:00,99.64566812580729,100.01270014331884,99.14706555382014,99.56619853108369,598
2020-01-01 00:24:00,99.59122985335478,99.848703529112,99.19752553913932,99.41836125602195,735
2020-01-01 00:25:00,99.60232211232577,100.00931409961242,99.16381613285434,99.74779633023574,517
2020-01-01 00:26:00,99.48722275458353,99.84830054424184,99.11330657411608,99.4928099487521,148
2020-01-01 00:27:00,99.52479255641809,99.83232922642735,99.07707500604003,99.38362771824488,419
2020-01-01 00:28:00,99.46472868742622,99.54012509534239,99.42658191576926,99.3442729387783,352
2020-01-01 00:29:00,99.43555931244688,99.85353386790267,98.97059351295606,99.28306361060568,954
2020-01-01 00:30:00,99.37538865122394,99.84334144388386,99.17718557436112,99.47297236871303,491
2020-01-01 00:31:00,99.56061646967484,99.62909903157949,99.09980935803462,99.55696708316042,168
2020-01-01 00:32:00,99.55926674720105,99.80338731191776,99.52140032847132,99.60392763232711,541
2020-01-01 00:33:00,99.45349565430546,99.58294002529071,99.09587417574488,99.48415258375242,576
2020-01-01 00:34:00,99.53575014551578,99.91301179922856,99.16790577118067,99.5273824183443,929
2020-01-01 00:35:00,99.41366578051867,99.77448059852102,98.91521033586979,99.22673042808523,476
2020-01-01 00:36:00,99.43455214001915,99.50499470030435,99.05012450467424,99.23023848364427,663
2020-01-01 00:37:00,99.23858512763117,99.67709876326198,99.04729827472336,99.23409972661892,644
2020-01-01 00:38:00,99.10576652274133,99.19625305473033,98.82714224693206,98.9261008056348,631
2020-01-01 00:39:00,99.12545264632824,99.5240821591523,98.94217717724494,99.14455486201102,840
2020-01-01 00:40:00,99.19929930432778,99.42778948414178,99.10128998167535,99.07415934616043,286
2020-01-01 00:41:00,99.21643613244679,99.38057227922586,99.09218496869565,99.38765823084222,799
2020-01-01 00:42:00,99.20487130420796,99.28399093554506,99.0938660370708,99.21003018933015,802
2020-01-01 00:43:00,99.17476093464903,99.25856806272235,98.90035326956742,99.01083282558307,211
2020-01-01 00:44:00,99.02690873561228,99.35785401296273,98.57382841834634,98.98801699029788,283
2020-01-01 00:45:00,98.95492431477281,99.23013950874638,98.49856100172862,98.7808022158733,392
2020-01-01 00:46:00,98.90886043767684,98.96990314850245,98.88147854891392,98.65858465217121,973
2020-01-01 00:47:00,99.01457266029873,99.07092159051788,98.97462295982278,99.31844143849298,460
2020-01-01 00:48:00,99.04893448925557,99.08508977664196,98.9263749606694,99.02469235632338,601
2020-01-01 00:49:00,98.8726304737193,99.24451414740606,98.74510074748456,98.93590614351383,406
2020-01-01 00:50:00,98.90503887065879,99.26097991327343,98.85759428303916,98.86589561698855,896
2020-01-01 00:51:00,98.86653064261715,98.89574613804444,98.67229897203043,98.63460757552318,838
2020-01-01 00:52:00,98.79883844258656,99.07897348038505,98.50497574624092,98.95742380626848,748
2020-01-01 00:53:00,98.86000607147064,98.90234414909199,98.57092497117091,98.8868284150113,185
2020-01-01 00:54:00,98.96310602372023,99.4149789090247,98.69139118309093,99.12850654965771,395
2020-01-01 00:55:00,99.05623403563186,99.50979274522193,98.8868980731881,99.08683770536403,551
2020-01-01 00:56:00,98.97231228330959,99.32142877821616,98.6190844406513,99.12125400823143,270
2020-01-01 00:57:00,98.94139104572447,99.4044855064442,98.52814907523394,99.01129555263351,455
2020-01-01 00:58:00,98.97451738886483,99.38024390407168,98.80138025562611,99.15630452468405,559
2020-01-01 00:59:00,99.07207190157706,99.48634118954058,99.02930422192733,99.30243980017828,378
2020-01-01 01:00:00,99.02415447779254,99.3090084030775,98.8759893522466,98.94180015919945,970
2020-01-01 01:01:00,99.00558858012614,99.15861817923424,98.93690425283869,98.92794512096178,351
2020-01-01 01:02:00,98.89495508272555,99.00385464028376,98.66127571911196,98.78154336305703,107
2020-01-01 01:03:00,98.77533442031748,98.93893443133695,98.69736684465944,98.8825146087515,685
2020-01-01 01:04:00,98.85658700255689,99.17083471760142,98.6251646237279,98.75995646244034,419
2020-01-01 01:05:00,98.99221100541398,99.07853927333018,98.88170955925166,98.9625897747965,250
2020-01-01 01:06:00,98.98500999325594,99.1143301115746,98.61564444052475,98.84732632503336,704
2020-01-01 01:07:00,99.08536328304515,99.31939371444288,99.07157916262723,99.27476040746781,475
2020-01-01 01:08:00,99.12152688554991,99.23805193481222,98.84415373363395,99.10856998778385,464
2020-01-01 01:09:00,99.0570149100894,99.35133674494743,98.97227077262937,99.0607811658832,707
2020-01-01 01:10:00,99.09315447064024,99.55474248486841,99.09265853840543,99.46836912858566,539
2020-01-01 01:11:00,99.24695812728685,99.6210028101384,98.81235808325444,99.10035646382138,241
2020-01-01 01:12:00,99.24337552337585,99.5765888304503,98.90761162946882,99.35132417414964,691
2020-01-01 01:13:00,99.39983988895725,99.69120062694914,99.35036847793198,99.46577006260571,970
2020-01-01 01:14:00,99.13786537854827,99.3818393331768,98.80582919470635,99.11022685928491,851
2020-01-01 01:15:00,99.22005562898579,99.31333755880311,98.914231962617,99.13638350672048,884
2020-01-01 01:16:00,99.22876033580961,99.67611556352304,98.992081992288,99.3538695219764,119
2020-01-01 01:17:00,99.19885960076303,99.32312760176944,98.98923055155022,99.2236289965033,982
2020-01-01 01:18:00,99.20803567841658,99.25369011720566,98.76450079695871,99.04824140687555,111
2020-01-01 01:19:00,99.00927878695649,99.38428637657083,98.88670477700776,99.21386048977635,735
2020-01-01 01:20:00,98.98731159817274,99.07511936533832,98.78815656966604,98.97809996353669,221
2020-01-01 01:21:00,99.0230228553239,99.20897085509449,98.85846514887649,98.90727247609291,939
2020-01-01 01:22:00,99.17081225979805,99.18495472394355,98.78521174527974,99.01206314206743,524
2020-01-01 01:23:00,99.11898523797069,99.18751920924092,98.66075258485442,98.86774890679715,328
2020-01-01 01:24:00,99.03813587768137,99.12473769306132,98.61324502831125,98.75806511289557,696
